ID,Genre,MovieID,Name,Popularity,Rate,Year,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7
457,Adventure|Children|Fantasy,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) ,107,3.5701,2001,Adventure,Children,Fantasy,,,,
237,Crime|Drama|Thriller,48516,"Departed, The ",106,4.0283,2006,Crime,Drama,Thriller,,,,
915,Adventure|Animation|Children|Drama,68954,Up ,104,3.8365,2009,Adventure,Animation,Children,Drama,,,
1055,Adventure|Animation|Children|Romance|Sci-Fi,60069,WALL·E ,103,3.8544,2008,Adventure,Animation,Children,Romance,Sci-Fi,,
763,Adventure|Fantasy,5816,Harry Potter and the Chamber of Secrets ,102,3.402,2002,Adventure,Fantasy,,,,,
1042,Drama,4022,Cast Away ,100,3.47,2000,Drama,,,,,,
1250,Action|Sci-Fi|Thriller|IMAX,44191,V for Vendetta ,99,3.6768,2006,Action,Sci-Fi,Thriller,IMAX,,,
277,Drama,3949,Requiem for a Dream ,96,3.7604,2000,Drama,,,,,,
768,Action|Adventure|Sci-Fi|Thriller|IMAX,6365,"Matrix Reloaded, The ",96,3.1562,2003,Action,Adventure,Sci-Fi,Thriller,IMAX,,
926,Action|Adventure|Sci-Fi|IMAX,72998,Avatar ,96,3.4375,2009,Action,Adventure,Sci-Fi,IMAX,,,
436,Adventure|Comedy|Crime,4027,"O Brother, Where Art Thou? ",94,3.6702,2000,Adventure,Comedy,Crime,,,,
1021,Comedy|Crime|Thriller,4011,Snatch ,93,3.9785,2000,Comedy,Crime,Thriller,,,,
1054,Action|Adventure|Sci-Fi,59315,Iron Man ,93,3.6022,2008,Action,Adventure,Sci-Fi,,,,
757,Action|Adventure|Sci-Fi|IMAX,5378,Star Wars: Episode II - Attack of the Clones ,92,3,2002,Action,Adventure,Sci-Fi,IMAX,,,
778,Adventure|Animation|Children|Comedy|Musical|Romance,8360,Shrek 2 ,92,3.3913,2004,Adventure,Animation,Children,Comedy,Musical,Romance,
779,Adventure|Fantasy|IMAX,8368,Harry Potter and the Prisoner of Azkaban ,92,3.7174,2004,Adventure,Fantasy,IMAX,,,,
1796,Comedy,3948,Meet the Parents ,91,3.2418,2000,Comedy,,,,,,
1051,Drama|Mystery|Sci-Fi|Thriller,48780,"Prestige, The ",89,3.7416,2006,Drama,Mystery,Sci-Fi,Thriller,,,
240,Action|Drama|War,68157,Inglourious Basterds ,87,3.9195,2009,Action,Drama,War,,,,
762,Adventure|Animation|Fantasy,5618,Spirited Away (Sen to Chihiro no kamikakushi) ,87,3.9885,2001,Adventure,Animation,Fantasy,,,,
755,Adventure|Animation|Children|Comedy,5218,Ice Age ,85,3.4588,2002,Adventure,Animation,Children,Comedy,,,
428,Drama,3897,Almost Famous ,83,3.6627,2000,Drama,,,,,,
806,Action|Crime|Film-Noir|Mystery|Thriller,32587,Sin City ,83,3.6506,2005,Action,Crime,Film-Noir,Mystery,Thriller,,
823,Action|Adventure|Thriller,49272,Casino Royale ,80,3.7125,2006,Action,Adventure,Thriller,,,,
902,Action|Crime|Thriller,54286,"Bourne Ultimatum, The ",80,3.4875,2007,Action,Crime,Thriller,,,,
1132,Drama|Fantasy|Thriller,48394,"Pan's Labyrinth (Laberinto del fauno, El) ",80,3.625,2006,Drama,Fantasy,Thriller,,,,
772,Action|Adventure|Sci-Fi|Thriller|IMAX,6934,"Matrix Revolutions, The ",79,2.9241,2003,Action,Adventure,Sci-Fi,Thriller,IMAX,,
899,Action|Fantasy|War|IMAX,51662,300,79,3.443,2007,Action,Fantasy,War,IMAX,,,
782,Action|Adventure|Sci-Fi|IMAX,8636,Spider-Man 2 ,78,3.5641,2004,Action,Adventure,Sci-Fi,IMAX,,,
1186,Animation|Children|Comedy,3751,Chicken Run ,78,3.4103,2000,Animation,Children,Comedy,,,,
737,Action|Adventure|Thriller,3623,Mission: Impossible II ,77,2.5325,2000,Action,Adventure,Thriller,,,,
808,Action|Adventure|Sci-Fi,33493,Star Wars: Episode III - Revenge of the Sith ,77,3.2597,2005,Action,Adventure,Sci-Fi,,,,
767,Action|Adventure|Sci-Fi|Thriller,6333,X2: X-Men United ,76,3.5395,2003,Action,Adventure,Sci-Fi,Thriller,,,
1255,Adventure|Comedy|Drama,46578,Little Miss Sunshine ,76,3.6579,2006,Adventure,Comedy,Drama,,,,
2265,Comedy|Horror,8874,Shaun of the Dead ,76,3.8158,2004,Comedy,Horror,,,,,
249,Action|Adventure|Crime|IMAX,91529,"Dark Knight Rises, The ",75,3.8267,2012,Action,Adventure,Crime,IMAX,,,
422,Comedy|Drama|Romance,3481,High Fidelity ,75,3.52,2000,Comedy,Drama,Romance,,,,
1146,Action|Adventure|Crime|Drama|Thriller,6016,City of God (Cidade de Deus) ,75,4,2002,Action,Adventure,Crime,Drama,Thriller,,
1296,Comedy|Crime,69122,"Hangover, The ",75,3.44,2009,Comedy,Crime,,,,,
783,Action|Crime|Thriller,8665,"Bourne Supremacy, The ",74,3.5946,2004,Action,Crime,Thriller,,,,
2046,Comedy|Drama|Romance,6711,Lost in Translation ,74,3.8649,2003,Comedy,Drama,Romance,,,,
741,Drama|Sci-Fi,3994,Unbreakable ,73,3.274,2000,Drama,Sci-Fi,,,,,
2126,Comedy|Romance,35836,"40-Year-Old Virgin, The ",73,3.3151,2005,Comedy,Romance,,,,,
253,Sci-Fi|IMAX,109487,Interstellar ,72,3.8333,2014,Sci-Fi,IMAX,,,,,
740,Action|Comedy,3977,Charlie's Angels ,72,2.5417,2000,Action,Comedy,,,,,
1052,Animation|Children|Drama,50872,Ratatouille ,71,3.6761,2007,Animation,Children,Drama,,,,
1208,Comedy|Drama|Fantasy|Romance,6373,Bruce Almighty ,71,3.1268,2003,Comedy,Drama,Fantasy,Romance,,,
1254,Action|Adventure|Fantasy,45722,Pirates of the Caribbean: Dead Man's Chest ,71,3.2676,2006,Action,Adventure,Fantasy,,,,
251,Action|Drama|Western,99114,Django Unchained ,70,3.7429,2012,Action,Drama,Western,,,,
421,Drama,3408,Erin Brockovich ,70,3.3429,2000,Drama,,,,,,
439,Crime|Drama|Thriller,4034,Traffic ,70,3.7143,2000,Crime,Drama,Thriller,,,,
1893,Adventure|Fantasy|Thriller|IMAX,40815,Harry Potter and the Goblet of Fire ,70,3.6286,2005,Adventure,Fantasy,Thriller,IMAX,,,
1915,Crime|Drama|Romance,63082,Slumdog Millionaire ,70,3.5714,2008,Crime,Drama,Romance,,,,
1015,Action|Drama|War,3753,"Patriot, The ",68,3.3088,2000,Action,Drama,War,,,,
1066,Action|Adventure|Sci-Fi|IMAX,89745,"Avengers, The ",68,3.6324,2012,Action,Adventure,Sci-Fi,IMAX,,,
1217,Drama|Fantasy|Romance,7147,Big Fish ,68,3.6176,2003,Drama,Fantasy,Romance,,,,
1831,Comedy|Drama,4979,"Royal Tenenbaums, The ",68,3.4559,2001,Comedy,Drama,,,,,
242,Drama|Mystery|Thriller,74458,Shutter Island ,66,3.7727,2010,Drama,Mystery,Thriller,,,,
771,Comedy|Musical,6863,School of Rock ,66,3.1818,2003,Comedy,Musical,,,,,
446,Comedy|Drama|Romance,4246,Bridget Jones's Diary ,65,3.4154,2001,Comedy,Drama,Romance,,,,
847,Comedy,5481,Austin Powers in Goldmember ,65,2.6154,2002,Comedy,,,,,,
867,Comedy|Romance,4447,Legally Blonde ,64,2.9062,2001,Comedy,Romance,,,,,
903,Comedy|Drama|Romance,56367,Juno ,64,3.5,2007,Comedy,Drama,Romance,,,,
1060,Mystery|Sci-Fi|Thriller,70286,District 9 ,64,3.5469,2009,Mystery,Sci-Fi,Thriller,,,,
1804,Comedy|Crime,4025,Miss Congeniality ,64,2.8594,2000,Comedy,Crime,,,,,
2315,Comedy,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan ,64,3.1406,2006,Comedy,,,,,,
761,Horror|Sci-Fi|Thriller,5502,Signs ,63,2.9841,2002,Horror,Sci-Fi,Thriller,,,,
1050,Action|Adventure|Drama|Sci-Fi|Thriller,48774,Children of Men ,63,3.7302,2006,Action,Adventure,Drama,Sci-Fi,Thriller,,
2058,Crime|Drama,55820,No Country for Old Men ,63,3.6984,2007,Crime,Drama,,,,,
1894,Adventure|Children|Fantasy,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The ",62,3.2258,2005,Adventure,Children,Fantasy,,,,
759,Action|Comedy|Sci-Fi,5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) ,61,2.7705,2002,Action,Comedy,Sci-Fi,,,,
773,Action|Adventure|Drama|War,7143,"Last Samurai, The ",61,3.6885,2003,Action,Adventure,Drama,War,,,
1014,Action|Crime,3717,Gone in 60 Seconds ,61,3.0164,2000,Action,Crime,,,,,
1053,Action|Horror|Sci-Fi|Thriller|IMAX,56174,I Am Legend ,61,3.2459,2007,Action,Horror,Sci-Fi,Thriller,IMAX,,
1048,Action|Adventure|Sci-Fi|Thriller,8644,"I, Robot ",60,3.25,2004,Action,Adventure,Sci-Fi,Thriller,,,
1236,Adventure|Children|Comedy|Fantasy|IMAX,30793,Charlie and the Chocolate Factory ,60,2.7333,2005,Adventure,Children,Comedy,Fantasy,IMAX,,
1841,Comedy|Romance,5299,My Big Fat Greek Wedding ,60,3.0833,2002,Comedy,Romance,,,,,
2325,Action|Comedy|Crime|Mystery,51255,Hot Fuzz ,60,3.75,2007,Action,Comedy,Crime,Mystery,,,
877,Comedy|Drama|Romance,6942,Love Actually ,59,3.4915,2003,Comedy,Drama,Romance,,,,
1040,Crime|Horror|Mystery|Thriller,3535,American Psycho ,59,3.5932,2000,Crime,Horror,Mystery,Thriller,,,
1209,Action|Crime,6378,"Italian Job, The ",59,3.3898,2003,Action,Crime,,,,,
894,Action|Adventure|Comedy|Romance,33679,Mr. & Mrs. Smith ,58,3.069,2005,Action,Adventure,Comedy,Romance,,,
1045,Action|Horror|Sci-Fi,6502,28 Days Later ,58,3.7414,2002,Action,Horror,Sci-Fi,,,,
1077,Action|Adventure|Sci-Fi,112852,Guardians of the Galaxy ,58,3.8448,2014,Action,Adventure,Sci-Fi,,,,
1151,Action|Adventure|Sci-Fi|IMAX,68358,Star Trek ,58,3.6897,2009,Action,Adventure,Sci-Fi,IMAX,,,
1201,Documentary,5669,Bowling for Columbine ,58,3.5345,2002,Documentary,,,,,,
917,Adventure|Fantasy|Mystery|Romance|IMAX,69844,Harry Potter and the Half-Blood Prince ,57,3.7018,2009,Adventure,Fantasy,Mystery,Romance,IMAX,,
927,Action|Crime|Mystery|Thriller,73017,Sherlock Holmes ,57,3.6316,2009,Action,Crime,Mystery,Thriller,,,
934,Drama,81845,"King's Speech, The ",57,3.8772,2010,Drama,,,,,,
1152,Drama,80463,"Social Network, The ",57,3.7018,2010,Drama,,,,,,
1891,Comedy|Romance,34162,Wedding Crashers ,57,3.2982,2005,Comedy,Romance,,,,,
2518,Adventure|Drama|Fantasy|IMAX,54001,Harry Potter and the Order of the Phoenix ,57,3.6491,2007,Adventure,Drama,Fantasy,IMAX,,,
746,Adventure|Drama|Sci-Fi,4370,A.I. Artificial Intelligence ,56,3.1429,2001,Adventure,Drama,Sci-Fi,,,,
1226,Comedy,8641,Anchorman: The Legend of Ron Burgundy ,56,3.5179,2004,Comedy,,,,,,
450,Drama|Musical|Romance,4308,Moulin Rouge ,55,3.4182,2001,Drama,Musical,Romance,,,,
856,Crime|Drama,5956,Gangs of New York ,55,3.3273,2002,Crime,Drama,,,,,
1043,Drama|Horror|Mystery|Thriller,4720,"Others, The ",55,3.3636,2001,Drama,Horror,Mystery,Thriller,,,
1263,Action|Adventure|Comedy|Fantasy,53125,Pirates of the Caribbean: At World's End ,55,3.2,2007,Action,Adventure,Comedy,Fantasy,,,
742,Comedy|Romance,4018,What Women Want ,54,2.9259,2000,Comedy,Romance,,,,,
1133,Adventure|Animation|Children|Comedy|Fantasy|IMAX,78499,Toy Story 3 ,54,3.963,2010,Adventure,Animation,Children,Comedy,Fantasy,IMAX,
1194,Comedy,4816,Zoolander ,54,3.3333,2001,Comedy,,,,,,
2057,Comedy,54503,Superbad ,54,3.6296,2007,Comedy,,,,,,
252,Comedy|Crime|Drama,106782,"Wolf of Wall Street, The ",53,3.7736,2013,Comedy,Crime,Drama,,,,
429,Comedy,3911,Best in Show ,53,3.5094,2000,Comedy,,,,,,
1067,Action|Adventure|Drama|Sci-Fi|Thriller,91500,The Hunger Games ,53,3.1887,2012,Action,Adventure,Drama,Sci-Fi,Thriller,,
1081,Action|Adventure|Comedy|Sci-Fi,122904,Deadpool ,53,3.6604,2016,Action,Adventure,Comedy,Sci-Fi,,,
1282,Action|Animation|Children|Comedy|IMAX,59784,Kung Fu Panda ,53,3.2075,2008,Action,Animation,Children,Comedy,IMAX,,
241,Action|Comedy|Horror,71535,Zombieland ,52,3.7115,2009,Action,Comedy,Horror,,,,
1147,Crime|Drama|Mystery,6870,Mystic River ,52,3.5,2003,Crime,Drama,Mystery,,,,
1925,Adventure|Animation|Children|Fantasy|IMAX,76093,How to Train Your Dragon ,52,3.7115,2010,Adventure,Animation,Children,Fantasy,IMAX,,
2049,Drama,30707,Million Dollar Baby ,52,3.6538,2004,Drama,,,,,,
2319,Action|Adventure|Crime|Drama|Thriller|War,49530,Blood Diamond ,52,3.5769,2006,Action,Adventure,Crime,Drama,Thriller,War,
445,Crime|Drama,4239,Blow ,51,3.6667,2001,Crime,Drama,,,,,
816,Action|Sci-Fi|Thriller,45499,X-Men: The Last Stand ,51,3.1373,2006,Action,Sci-Fi,Thriller,,,,
961,Comedy|Drama,109374,"Grand Budapest Hotel, The ",51,3.6078,2014,Comedy,Drama,,,,,
1824,Crime|Drama|Thriller,4776,Training Day ,51,3.6275,2001,Crime,Drama,Thriller,,,,
1828,Crime|Drama|Film-Noir|Mystery|Thriller,4848,Mulholland Drive ,51,3.7059,2001,Crime,Drama,Film-Noir,Mystery,Thriller,,
1904,Comedy|Drama|Romance,52973,Knocked Up ,51,3.3725,2007,Comedy,Drama,Romance,,,,
1187,Comedy|Horror,3785,Scary Movie ,50,2.74,2000,Comedy,Horror,,,,,
1241,Action|Adventure|Sci-Fi,34405,Serenity ,50,3.72,2005,Action,Adventure,Sci-Fi,,,,
1361,Drama|Thriller|War,116797,The Imitation Game ,50,3.82,2014,Drama,Thriller,War,,,,
2047,Comedy|Documentary|Drama,8464,Super Size Me ,50,3.32,2004,Comedy,Documentary,Drama,,,,
2219,Action|Drama|War,5010,Black Hawk Down ,50,3.66,2001,Action,Drama,War,,,,
2285,Crime|Drama,33166,Crash ,50,3.7,2004,Crime,Drama,,,,,
747,Action|Adventure|Drama|Sci-Fi,4643,Planet of the Apes ,49,2.6122,2001,Action,Adventure,Drama,Sci-Fi,,,
760,Crime|Drama,5464,Road to Perdition ,49,3.3469,2002,Crime,Drama,,,,,
766,Comedy|Crime|Drama|Musical,5991,Chicago ,49,3.5102,2002,Comedy,Crime,Drama,Musical,,,
811,Action|Adventure|Sci-Fi|Thriller,34048,War of the Worlds ,49,2.8776,2005,Action,Adventure,Sci-Fi,Thriller,,,
950,Action|Adventure|Thriller|IMAX,96079,Skyfall ,49,3.5918,2012,Action,Adventure,Thriller,IMAX,,,
1225,Action|Adventure|Drama|Sci-Fi|Thriller,8361,"Day After Tomorrow, The ",49,2.8163,2004,Action,Adventure,Drama,Sci-Fi,Thriller,,
1896,Drama|Mystery|Thriller,45447,"Da Vinci Code, The ",49,2.898,2006,Drama,Mystery,Thriller,,,,
1938,Action|Adventure|Drama|Fantasy|Mystery|IMAX,88125,Harry Potter and the Deathly Hallows: Part 2 ,49,3.6939,2011,Action,Adventure,Drama,Fantasy,Mystery,IMAX,
885,Action|Adventure|Drama|War,7458,Troy ,48,3.2292,2004,Action,Adventure,Drama,War,,,
890,Drama|War,30749,Hotel Rwanda ,48,3.5833,2004,Drama,War,,,,,
433,Drama|Romance,4014,Chocolat ,47,3.3404,2000,Drama,Romance,,,,,
886,Comedy|Drama|Romance,8529,"Terminal, The ",47,3.1064,2004,Comedy,Drama,Romance,,,,
1084,Adventure|Drama|Sci-Fi,134130,The Martian ,47,3.8298,2015,Adventure,Drama,Sci-Fi,,,,
1202,Horror|Mystery|Thriller,5679,"Ring, The ",47,3,2002,Horror,Mystery,Thriller,,,,
1227,Comedy|Drama|Romance,8784,Garden State ,47,3.4681,2004,Comedy,Drama,Romance,,,,
257,Action|Adventure|Sci-Fi|Thriller,122882,Mad Max: Fury Road ,46,3.6522,2015,Action,Adventure,Sci-Fi,Thriller,,,
855,Comedy|Drama|Romance,5902,Adaptation ,46,3.7391,2002,Comedy,Drama,Romance,,,,
882,Comedy|Romance,7293,50 First Dates ,46,3.3696,2004,Comedy,Romance,,,,,
898,Drama,47099,"Pursuit of Happyness, The ",46,3.6304,2006,Drama,,,,,,
1046,Drama|Sci-Fi|Thriller,7254,The Butterfly Effect ,46,3.3913,2004,Drama,Sci-Fi,Thriller,,,,
1057,Crime|Drama,64614,Gran Torino ,46,3.7391,2008,Crime,Drama,,,,,
1205,Drama|War,5995,"Pianist, The ",46,3.8913,2002,Drama,War,,,,,
1312,Action|Adventure|Sci-Fi|Thriller|IMAX,77561,Iron Man 2 ,46,3.3261,2010,Action,Adventure,Sci-Fi,Thriller,IMAX,,
1756,Adventure|Comedy,3752,"Me, Myself & Irene ",46,2.9348,2000,Adventure,Comedy,,,,,
1933,Action|Adventure|Fantasy|IMAX,81834,Harry Potter and the Deathly Hallows: Part 1 ,46,3.8478,2010,Action,Adventure,Fantasy,IMAX,,,
1018,Drama|Horror|Thriller,3863,"Cell, The ",45,2.8667,2000,Drama,Horror,Thriller,,,,
1269,Animation|Comedy,54272,"Simpsons Movie, The ",45,3.4222,2007,Animation,Comedy,,,,,
1811,Action|Adventure|Comedy|Thriller,4270,"Mummy Returns, The ",45,2.8444,2001,Action,Adventure,Comedy,Thriller,,,
1816,Action|Crime|Thriller,4369,"Fast and the Furious, The ",45,2.8444,2001,Action,Crime,Thriller,,,,
1822,Comedy,4718,American Pie 2 ,45,2.8222,2001,Comedy,,,,,,
2234,Action|Adventure|Sci-Fi,6537,Terminator 3: Rise of the Machines ,45,2.7556,2003,Action,Adventure,Sci-Fi,,,,
869,Comedy|Drama|Romance,5377,About a Boy ,44,3.5,2002,Comedy,Drama,Romance,,,,
892,Comedy|Romance,31685,Hitch ,44,2.9091,2005,Comedy,Romance,,,,,
1203,Action|Sci-Fi|Thriller,5903,Equilibrium ,44,3.6591,2002,Action,Sci-Fi,Thriller,,,,
1794,Drama|Thriller,3755,"Perfect Storm, The ",44,2.9545,2000,Drama,Thriller,,,,,
2716,Mystery|Romance|Sci-Fi|Thriller,4975,Vanilla Sky ,44,3.25,2001,Mystery,Romance,Sci-Fi,Thriller,,,
235,Action|Crime|Drama|Thriller,8798,Collateral ,43,3.5581,2004,Action,Crime,Drama,Thriller,,,
745,Action|Drama|Romance|War,4310,Pearl Harbor ,43,2.7674,2001,Action,Drama,Romance,War,,,
798,Action|Comedy|Crime|Thriller,8984,Ocean's Twelve ,43,3.093,2004,Action,Comedy,Crime,Thriller,,,
1013,Action|Adventure|Comedy|Western,3624,Shanghai Noon ,43,3,2000,Action,Adventure,Comedy,Western,,,
1075,Action|Sci-Fi|IMAX,111759,Edge of Tomorrow ,43,3.7442,2014,Action,Sci-Fi,IMAX,,,,
1184,Action|Crime|Drama|Thriller,3275,"Boondock Saints, The ",43,3.9302,2000,Action,Crime,Drama,Thriller,,,
1238,Adventure|Comedy|Sci-Fi,33004,"Hitchhiker's Guide to the Galaxy, The ",43,3.2558,2005,Adventure,Comedy,Sci-Fi,,,,
1245,Animation|Comedy|Fantasy|Musical|Romance,37729,Corpse Bride ,43,3.3023,2005,Animation,Comedy,Fantasy,Musical,Romance,,
1317,Action|Comedy|Fantasy|Musical|Romance,79702,Scott Pilgrim vs. the World ,43,3.5349,2010,Action,Comedy,Fantasy,Musical,Romance,,
2054,Comedy|Drama|Fantasy|Romance,46976,Stranger than Fiction ,43,3.4419,2006,Comedy,Drama,Fantasy,Romance,,,
2127,Drama|Fantasy|Mystery|Romance,47610,"Illusionist, The ",43,3.5814,2006,Drama,Fantasy,Mystery,Romance,,,
2978,Action|Adventure|Sci-Fi|Thriller|IMAX,52722,Spider-Man 3 ,43,2.6977,2007,Action,Adventure,Sci-Fi,Thriller,IMAX,,
1085,Adventure|Animation|Children|Comedy|Drama|Fantasy,134853,Inside Out ,42,3.6429,2015,Adventure,Animation,Children,Comedy,Drama,Fantasy,
1285,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,60684,Watchmen ,42,3.8095,2009,Action,Drama,Mystery,Sci-Fi,Thriller,IMAX,
1311,Action|Comedy,76251,Kick-Ass ,42,3.4048,2010,Action,Comedy,,,,,
1327,Action|Adventure|Sci-Fi|Thriller|War,87232,X-Men: First Class ,42,3.5238,2011,Action,Adventure,Sci-Fi,Thriller,War,,
1700,Comedy|Crime,3301,"Whole Nine Yards, The ",42,3.3571,2000,Comedy,Crime,,,,,
220,Comedy,3617,Road Trip ,41,2.9024,2000,Comedy,,,,,,
250,Drama|Thriller,91658,"Girl with the Dragon Tattoo, The ",41,3.3171,2011,Drama,Thriller,,,,,
739,Drama,3916,Remember the Titans ,41,3.561,2000,Drama,,,,,,
1059,Comedy|Drama|Romance,69757,(500) Days of Summer ,41,3.4634,2009,Comedy,Drama,Romance,,,,
1812,Action|Comedy|Romance,4299,"Knight's Tale, A ",41,3.1463,2001,Action,Comedy,Romance,,,,
1911,Action|Crime|Drama|Thriller,59369,Taken ,41,3.3902,2008,Action,Crime,Drama,Thriller,,,
1932,Drama|Thriller,81591,Black Swan ,41,3.4146,2010,Drama,Thriller,,,,,
2771,Drama,5810,8 Mile ,41,3.122,2002,Drama,,,,,,
743,Drama|War,4223,Enemy at the Gates ,40,3.325,2001,Drama,War,,,,,
817,Animation|Children|Comedy,45517,Cars ,40,3.15,2006,Animation,Children,Comedy,,,,
1080,Action|Adventure|Fantasy|Sci-Fi|IMAX,122886,Star Wars: Episode VII - The Force Awakens ,40,3.55,2015,Action,Adventure,Fantasy,Sci-Fi,IMAX,,
1149,Adventure|Animation|Fantasy|Romance,31658,Howl's Moving Castle (Hauru no ugoku shiro) ,40,3.9,2004,Adventure,Animation,Fantasy,Romance,,,
1221,Action|Adventure|Fantasy|Horror,7373,Hellboy ,40,3.15,2004,Action,Adventure,Fantasy,Horror,,,
1239,Adventure|Animation|Children|Comedy,33615,Madagascar ,40,3.175,2005,Adventure,Animation,Children,Comedy,,,
1271,Action|Adventure|Drama,55247,Into the Wild ,40,3.6,2007,Action,Adventure,Drama,,,,
1278,Comedy|Crime|Drama|Thriller,57669,In Bruges ,40,3.925,2008,Comedy,Crime,Drama,Thriller,,,
1815,Action|Adventure,4367,Lara Croft: Tomb Raider ,40,2.65,2001,Action,Adventure,,,,,
1997,Action|Animation|Comedy,115617,Big Hero 6 ,40,3.65,2014,Action,Animation,Comedy,,,,
3189,Comedy|Drama|Romance,6218,Bend It Like Beckham ,40,3.075,2002,Comedy,Drama,Romance,,,,
781,Comedy,8528,Dodgeball: A True Underdog Story ,39,3.359,2004,Comedy,,,,,,
896,Drama|Musical|Romance,40819,Walk the Line ,39,3.5385,2005,Drama,Musical,Romance,,,,
1010,Horror|Sci-Fi|Thriller,3300,Pitch Black ,39,3.4103,2000,Horror,Sci-Fi,Thriller,,,,
1022,Horror|Thriller,4148,Hannibal ,39,2.7436,2001,Horror,Thriller,,,,,
1251,Crime|Drama|Thriller,44199,Inside Man ,39,3.5897,2006,Crime,Drama,Thriller,,,,
1342,Adventure|Fantasy|IMAX,98809,"Hobbit: An Unexpected Journey, The ",39,3.6154,2012,Adventure,Fantasy,IMAX,,,,
1764,Horror|Sci-Fi|Thriller,3826,Hollow Man ,39,2.1026,2000,Horror,Sci-Fi,Thriller,,,,
2299,Action|Adventure|Drama|Fantasy|Thriller,41569,King Kong ,39,3.2051,2005,Action,Adventure,Drama,Fantasy,Thriller,,
3187,Comedy,6188,Old School ,39,3.2564,2003,Comedy,,,,,,
3193,Children|Comedy|Fantasy,6936,Elf ,39,3.5385,2003,Children,Comedy,Fantasy,,,,
254,Drama,112552,Whiplash ,38,3.8158,2014,Drama,,,,,,
791,Comedy|Drama|Romance,8949,Sideways ,38,3.5789,2004,Comedy,Drama,Romance,,,,
797,Action|Adventure|Drama|Mystery|Thriller,8972,National Treasure ,38,3.0789,2004,Action,Adventure,Drama,Mystery,Thriller,,
884,Comedy,7451,Mean Girls ,38,3.4474,2004,Comedy,,,,,,
887,Drama|Romance,8533,"Notebook, The ",38,3.3684,2004,Drama,Romance,,,,,
1131,Mystery|Thriller,27773,Old Boy ,38,3.8684,2003,Mystery,Thriller,,,,,
1268,Action|Sci-Fi|Thriller|IMAX,53996,Transformers ,38,3.1316,2007,Action,Sci-Fi,Thriller,IMAX,,,
1281,Action|Adventure|Comedy|Sci-Fi,59615,Indiana Jones and the Kingdom of the Crystal Skull ,38,2.6053,2008,Action,Adventure,Comedy,Sci-Fi,,,
1910,Comedy|Romance,58998,Forgetting Sarah Marshall ,38,3.6053,2008,Comedy,Romance,,,,,
2063,Comedy|Crime|Drama,61323,Burn After Reading ,38,3.2895,2008,Comedy,Crime,Drama,,,,
430,Drama,3967,Billy Elliot ,37,3.6757,2000,Drama,,,,,,
931,Animation|Children|Comedy|Crime,79091,Despicable Me ,37,3.4324,2010,Animation,Children,Comedy,Crime,,,
944,Comedy|Drama,92259,Intouchables ,37,3.9459,2011,Comedy,Drama,,,,,
1197,Thriller,5266,Panic Room ,37,2.7568,2002,Thriller,,,,,,
1229,Drama|Mystery|Thriller,8950,The Machinist ,37,3.7838,2004,Drama,Mystery,Thriller,,,,
1253,Crime|Drama|Mystery,44665,Lucky Number Slevin ,37,3.6486,2006,Crime,Drama,Mystery,,,,
1261,Crime|Drama|Thriller,51540,Zodiac ,37,3.5135,2007,Crime,Drama,Thriller,,,,
1289,Drama|Fantasy|Mystery|Romance,64957,"Curious Case of Benjamin Button, The ",37,3.2973,2008,Drama,Fantasy,Mystery,Romance,,,
1333,Action|Adventure|Comedy|Crime|Mystery|Thriller,91542,Sherlock Holmes: A Game of Shadows ,37,3.5405,2011,Action,Adventure,Comedy,Crime,Mystery,Thriller,
1802,Adventure|Animation|Children|Comedy|Fantasy,4016,"Emperor's New Groove, The ",37,3.5135,2000,Adventure,Animation,Children,Comedy,Fantasy,,
2048,Documentary,8622,Fahrenheit 9/11 ,37,3.2703,2004,Documentary,,,,,,
2250,Action|Adventure|Drama,7090,Hero (Ying xiong) ,37,3.7027,2002,Action,Adventure,Drama,,,,
1039,Drama|Thriller,3510,Frequency ,36,3.2778,2000,Drama,Thriller,,,,,
1076,Drama|Thriller,112556,Gone Girl ,36,3.5556,2014,Drama,Thriller,,,,,
1240,Action|Adventure|Sci-Fi,34150,Fantastic Four ,36,2.5833,2005,Action,Adventure,Sci-Fi,,,,
1274,Crime|Drama|Thriller,55765,American Gangster ,36,3.75,2007,Crime,Drama,Thriller,,,,
1821,Action|Adventure|Sci-Fi|Thriller,4638,Jurassic Park III ,36,2.75,2001,Action,Adventure,Sci-Fi,Thriller,,,
2242,Adventure|Drama|War,6947,Master and Commander: The Far Side of the World ,36,3.3889,2003,Adventure,Drama,War,,,,
3144,Comedy,8376,Napoleon Dynamite ,36,3.1389,2004,Comedy,,,,,,
3148,Adventure|Comedy|Fantasy,30810,"Life Aquatic with Steve Zissou, The ",36,3.2778,2004,Adventure,Comedy,Fantasy,,,,
966,Action|Adventure|Comedy|Crime,119145,Kingsman: The Secret Service ,35,3.8571,2015,Action,Adventure,Comedy,Crime,,,
